67.2084	6.90539e-06	2.02631e-06
87.2222	0	0
90	0	0
15.6825	-2.08304e-05	1.61639e-05
83.0556	0	0
87.037	0	0
62.4606	-0.000127596	3.66823e-05
90	0	0
32.7237	3.00556e-05	2.70742e-06
35.7141	1.59702e-06	6.82467e-06
54.8429	2.20109e-05	-3.585e-05
76.6243	1.03972e-05	-3.3375e-05
75.3222	1.92014e-05	-7.77519e-06
88.8274	-2.04644e-06	5.50076e-06
41.5683	9.58558e-06	-4.98686e-05
87	0	0
52.6144	-8.43312e-06	1.76223e-05
6.88903	1.647e-05	8.0109e-06
86.4269	-3.25038e-06	-4.78534e-05
82.2727	0	0
89.6296	0	0
90	0	0
86.1781	6.2718e-06	-2.25276e-06
90	0	0
62.6943	3.68438e-05	-8.5873e-05
84.9807	4.15338e-05	-6.40301e-05
89.0004	2.4445e-06	7.2046e-06
88.8889	0	0
89.1176	0	0
88	0	0
90.4254	-1.70401e-05	3.66766e-06
76.3985	-5.23897e-05	4.04582e-05
90	0	0
53.2265	2.50491e-05	-5.39457e-07
90	0	0
72.1317	-4.12102e-05	3.36857e-05
87.5803	5.33487e-06	1.06425e-05
43.2466	2.82182e-06	1.71828e-05
87.6684	0	0
89	0	0
89.8684	0	0
67.5149	-5.45339e-05	-1.23761e-05
90	0	0
88.4646	-6.64491e-05	-0.000122377
57.9708	-4.13023e-05	6.54463e-06
90	0	0
80.011	5.81063e-06	-9.11234e-06
59.6334	-3.55049e-05	-9.19141e-06
21.4358	-9.75284e-06	9.98922e-06
81.0526	0	0
69	0	0
84.6154	0	0
23.1572	9.37231e-05	8.19644e-05
86.4179	0	0
90	0	0
58.8608	1.1534e-05	-2.83959e-05
60.5789	-1.99159e-05	-2.2561e-06
88.5185	0	0
64.5704	4.96958e-06	-3.46129e-06
84.4444	0	0
90	0	0
66.4487	2.67703e-06	1.20201e-05
40.4377	3.63532e-05	2.23326e-05
90	0	0
88.5714	0	0
77.8613	-1.52056e-05	-1.14517e-05
97.24	-2.2415e-05	4.85898e-05
84.6667	0	0
77.3862	-1.26994e-05	-3.35429e-05
38.6392	-2.28566e-05	1.72777e-05
76.0271	-1.35684e-05	9.32359e-06
87.0833	0	0
89.4872	0	0
63.7545	-2.07631e-05	1.23805e-05
6.06996	7.33938e-05	4.93445e-05
90	0	0
90	0	0
74.8138	2.26248e-06	1.01132e-05
92.2091	-2.61804e-05	-1.48768e-05
90	0	0
75.4299	-5.27202e-05	-1.63133e-05
18.1177	7.73243e-06	2.50548e-05
90	0	0
89.1691	9.14874e-06	3.37278e-06
87.0588	0	0
74.5452	-9.51337e-06	-0.00010767
73.7305	1.04436e-05	-4.88571e-06
30.8656	5.23106e-05	4.84799e-05
89.0323	0	0
21.3882	4.27441e-05	-1.59914e-06
58.0733	4.70403e-05	-0.00012755
89.9814	3.98666e-05	-0.00012457
42.0981	-2.69387e-05	2.08089e-05
70.2562	7.17689e-06	-5.07835e-05
86	0	0
83.2978	-1.61741e-05	1.32819e-05
61.6525	0.000104441	-8.1378e-05
88.1818	0	0
47.5473	-2.01226e-06	-1.74253e-07
70.3025	-2.51608e-06	-4.09644e-05
62.273	7.51573e-06	5.58662e-07
82	0	0
90	0	0
89.1667	0	0
74.5663	2.60054e-05	-8.1863e-05
89.5455	0	0
71.6867	0	0
64.298	1.11556e-05	-1.3188e-05
48.2567	4.80737e-05	3.54851e-05
87.9167	0	0
88.2353	0.000385249	-0.00014011
42.0384	-1.37504e-05	1.08112e-05
84.4444	0	0
72.0547	2.10709e-05	-1.47171e-05
57.0731	4.75081e-06	1.0262e-05
76.5636	-9.21187e-06	2.53804e-05
64.8363	6.26887e-06	-2.71321e-05
69.2857	5.56281e-05	-4.48039e-05
25	0	0
86.5957	0	0
30.3514	-8.36331e-07	2.28121e-05
86.9036	-1.87347e-05	-1.09154e-05
42.2959	6.28583e-06	-7.84514e-06
84.2857	0	0
86.8409	4.88679e-05	-0.000102387
31.9833	3.8051e-06	1.26629e-05
88	0	0
63.75	0	0
66.8342	-1.08879e-05	1.12335e-05
70.6612	-3.03834e-05	-7.79199e-05
35.3925	1.15726e-05	-2.18726e-05
48.4561	2.17297e-06	-2.96453e-07
79.017	-4.42942e-05	7.25058e-06
27.9011	5.32347e-05	5.27994e-05
72.6672	2.47203e-05	1.67037e-05
60.9741	-2.09338e-05	-2.59191e-05
45.4132	1.5674e-05	2.36916e-05
89.8333	0	0
42	-1.1711e-05	9.74482e-05
90	0	0
86.6667	0	0
88.636	-5.07799e-05	-5.16144e-05
68.472	2.97991e-05	3.32615e-05
90.1047	1.30646e-06	-3.98308e-06
19.4737	6.30527e-06	4.8092e-06
87.4739	-5.72205e-06	1.52588e-05
59.2993	-2.36287e-05	2.28614e-05
46.0966	2.95579e-05	-1.37624e-05
82	-7.3506e-05	0.000157358
74.5638	-6.02409e-05	2.49467e-05
63.0888	-5.13408e-05	-2.17872e-05
86.5217	0	0
89.0476	0	0
84.362	-8.36282e-06	-2.6792e-05
84.2278	-2.13077e-06	1.66738e-06
47.5729	7.51377e-05	4.27489e-05
88.8889	0	0
49.6514	-3.02675e-06	8.15454e-06
26.0462	1.30786e-05	-3.03331e-05
90	0	0
89.3103	0	0
67.1429	0	0
90	0	0
75.7628	2.11358e-05	-0.000134093
99.9208	-3.65134e-05	7.56282e-06
54.1405	3.4948e-06	1.59666e-05
89.5556	0	0
45.6258	2.22713e-05	-2.81801e-05
44.2908	9.94402e-05	-0.000132251
92.308	0.00260417	-0.000569661
59.1601	1.26448e-05	3.94894e-06
59.5923	-6.84605e-05	-8.93388e-06
13.5391	1.01517e-05	-8.95001e-06
56.3576	-3.68024e-05	3.71568e-05
23.0218	-7.34735e-06	-6.31531e-06
82.5	3.05176e-05	-0
17.5785	9.30176e-06	3.23222e-06
90	-0.000117302	0.000766246
85.7317	0	0
75.6204	2.20543e-05	1.28162e-05
50.3601	-3.40845e-05	3.63173e-05
83.5135	7.32753e-05	-0.000150146
86	0	0
57.8769	-1.03993e-05	-2.03564e-05
14.7696	-1.93346e-05	-1.76226e-05
86.4706	0	0
66.7117	-2.25918e-05	-2.295e-05
80.5425	-1.25555e-05	-4.4261e-05
46.5356	3.51792e-05	-4.08337e-05
56.6991	-3.16218e-05	-3.19236e-05
12.21	-5.4571e-06	1.81797e-05
22.0231	-8.86911e-06	1.32833e-05
83.92	0	0
41.6298	9.43843e-06	2.88517e-05
88.3333	0	0
54.9128	0.00013905	-7.77647e-05
47.1203	2.18037e-06	-7.54691e-06
85.5556	0	0
47.5545	-6.815e-05	2.764e-05
35.872	1.59984e-06	-2.97896e-05
21.9822	9.54436e-05	3.98405e-05
84.0156	2.44141e-05	-1.2207e-05
77.3588	7.89511e-06	6.77224e-06
85.2174	0	0
69.7201	-1.51258e-05	-1.56138e-05
85.2174	-1.26543e-05	3.02789e-05
68.0216	-0.00195313	3.05176e-05
90	0	0
31.0194	1.46181e-05	1.04565e-05
60.8686	-1.34589e-05	6.90847e-06
88.381	0	0
80.7076	-1.60316e-05	2.21439e-05
50.4762	0	0
7.40016	4.74044e-06	4.64617e-06
87.6923	0	0
90	0	0
78.2353	-0.000305807	0.000270103
85.3846	0	0
74.8344	2.24287e-05	-1.70345e-05
90	0	0
77.1869	4.76751e-06	-6.8932e-06
39.1173	-2.14465e-05	-1.22977e-05
87.3333	0	0
89.6774	0	0
87.6923	0	0
36.5201	3.05176e-05	9.15527e-05
89.3333	0	0
78.1992	1.07268e-05	1.32879e-05
82.0408	-0.000577056	0.000251936
90	0	0
66.7516	1.19041e-06	2.02839e-05
67.2528	-4.57764e-05	-0.000106812
52.1866	-8.93746e-06	1.43858e-05
84	0	0
97.3346	3.66211e-05	6.10352e-06
89.4395	7.62939e-06	-1.52588e-05
69.4608	2.30178e-06	2.14094e-05
87.7273	0	0
83.75	0	0
82.5	3.76989e-05	9.35646e-06
15.909	2.14119e-05	0.000129863
88.3333	0	0
90	0	0
90	0	0
88.3333	0	0
73.0158	-9.79523e-06	2.20434e-05
69.4241	-1.96209e-06	1.80862e-06
76.7997	-3.02826e-05	-4.92271e-05
69.2452	-0.000127466	4.85796e-06
51.8252	8.21532e-05	-8.18361e-05
88.3333	0	0
87.3973	0	0
82.2849	-5.31377e-05	-1.06999e-05
56.8375	-2.55919e-05	2.87149e-05
90	0	0
65.0808	-5.00564e-05	-0.000123529
68.3427	1.34299e-05	-3.87892e-06
90	0	0
85.8125	0	0
62.9218	1.74407e-05	1.60784e-05
88.3914	2.04605e-06	2.44602e-06
65.3245	-2.98978e-05	-5.94659e-05
90	0	0
72.6415	8.12338e-06	3.67748e-06
85.3846	0	0
82.7548	9.76563e-05	-0.00012207
59.0642	6.00694e-06	-3.04698e-05
89.4118	0	0
59.789	9.15154e-06	-2.66054e-05
50.5373	-2.05873e-06	1.9417e-08
86.1131	4.75338e-06	6.13861e-06
84.4421	-4.55378e-05	3.42342e-05
67.7831	-5.59711e-05	6.95937e-06
90	0	0
78.3494	7.63905e-06	-3.43313e-05
65.2381	0	0
70.6489	-0.000132026	0.000124829
88.0769	0	0
100	0	0
88.8889	0	0
43.1181	1.99603e-05	1.36198e-05
52.8442	4.96418e-06	1.23558e-06
16.2218	9.67416e-07	-1.33081e-05
75	-9.03791e-05	3.52083e-05
50.6665	-2.03402e-05	2.76547e-05
87.6803	1.57108e-05	-4.73183e-05
68.1203	8.50913e-06	4.60714e-06
82.8172	0.000146324	-0.000255637
19.6468	9.72638e-06	6.5546e-06
90	0	0
85.1711	-0	-3.05176e-05
70.4074	0	0
28.5714	0	0
97.0106	3.14957e-06	4.33683e-06
34.4798	1.76096e-05	2.76227e-06
84.2249	-0.000108758	-0.00034648
66.8	0	0
80.9677	0.000141669	-0.000148588
89.6939	0	0
86.7413	0.000147844	-0.000310734
18.814	-0.000252664	0.000138245
55.1094	2.06726e-05	-6.44366e-05
13.8734	5.60583e-06	8.63383e-06
88.6207	0	0
87.0297	0	0
30.1246	3.11222e-05	-1.61175e-05
76.3877	-1.40747e-05	-2.46332e-05
81.4286	0	0
87.5	0	0
88.4444	0	0
89.896	-9.53991e-05	-5.53735e-05
66.546	2.00416e-05	-1.80628e-05
77.5284	-3.84105e-06	3.28952e-06
61.7647	0	0
63.618	1.0563e-06	2.02349e-05
88.4615	0	0
37.1469	2.97414e-05	7.66007e-06
28.738	8.54687e-05	-2.05779e-05
72.5193	-1.07804e-06	-1.28342e-05
56.9375	8.54805e-06	8.83625e-06
80.9091	0	0
34.2699	1.59378e-05	2.73952e-05
84.4688	0	0
95.002	-1.22096e-05	-2.54117e-06
88.5714	0	0
89.4118	0	0
42.9461	8.87974e-06	-2.61368e-05
90	0	0
38.75	0	0
87.7778	0	0
83.3477	-6.54726e-06	-2.04244e-05
90	0	0
15	0	0
55.6815	-1.12937e-05	-1.40669e-05
68.3558	7.02909e-05	-2.75452e-05
44.5958	2.11558e-05	-4.38443e-05
54.9983	-3.24661e-05	1.2052e-05
90	0	0
90	0	0
84	0	0
35.3956	-6.26589e-05	0.000159796
41.7308	5.91161e-05	-4.0833e-05
87.3684	-3.8451e-05	-7.1167e-05
0	0	0
22.647	-1.19428e-05	1.36181e-05
70.9464	-8.51648e-07	3.07985e-05
90	0	0
15.5793	8.63927e-06	1.48035e-05
84.5626	-2.47975e-05	1.50133e-05
84.6667	0	0
88.9333	0	0
34.7938	1.59689e-05	-2.15917e-05
17.3516	1.29325e-05	8.82775e-06
23.3333	0	0
63.5559	-2.15762e-05	2.83431e-06
89.1228	0	0
85.4167	0	0
67.1028	1.71241e-05	-1.56949e-05
61.4735	9.07713e-06	-1.17008e-05
83.6684	-5.42288e-06	-5.34536e-07
32.285	-6.74268e-06	1.5089e-06
12.1429	0	0
82.6443	4.91349e-05	-0.000186236
80.9524	0	0
89.4444	0	0
52.2255	-5.04882e-06	4.4177e-05
89.0244	0	0
87.6471	0	0
86.8606	7.21334e-06	-3.54432e-06
70.9609	-3.33301e-05	-0.000143756
88.9583	0	0
82.2316	0.00128174	-0.000305176
56.6491	2.131e-05	5.41407e-06
58.7752	4.62587e-06	-1.89579e-05
89.359	0	0
75.5625	0	0
89.7778	0	0
88.6667	0	0
90	0	0
62.8726	9.75185e-06	1.44519e-05
80.9777	-2.00756e-05	-4.39297e-05
73.3069	0.000244141	-1.01725e-05
71.342	3.13898e-05	6.95756e-06
53.2987	2.07692e-05	-5.80574e-06
70.7211	-2.75614e-05	-3.90518e-06
84.875	0	0
54.6627	3.70152e-06	1.36664e-05
87.1429	0	0
44.2	-0.000317968	0.000309572
72.554	1.27018e-05	5.27516e-06
84.7222	0	0
73.3676	2.70803e-05	3.09076e-05
76.883	-7.2389e-06	-1.8136e-05
100	0	0
11.7059	-2.98552e-06	5.02213e-07
78	0	0
86	0	0
87.2222	0	0
65.7895	0	0
90	0	0
66.7613	2.70953e-05	-1.19329e-05
56.6568	-1.15158e-05	5.06916e-05
87.1429	0	0
89.1667	0	0
75.3016	1.75806e-05	-7.13146e-06
63.7495	4.21129e-05	4.93022e-05
87.7273	0	0
61.9489	2.46338e-05	9.17586e-07
63.3468	-0.00109863	0.000366211
87.7778	0	0
90	0	0
58.0893	-1.68202e-05	4.45619e-05
51.3325	-1.45323e-05	-1.55463e-05
80.8781	1.87834e-06	-4.31747e-06
87.8947	0	0
75	0.000138499	-0.000259287
56.5215	4.7125e-05	1.83374e-05
81.1111	0	0
84.0328	-2.21946e-05	-8.87784e-05
63.3017	3.51806e-06	2.92004e-05
59.1677	6.05916e-05	-7.57778e-05
88.4615	0	0
90	0	0
33.4975	-1.62332e-05	-2.27283e-05
89.6429	0	0
79.8507	3.48996e-06	1.15739e-05
77.1024	3.05176e-05	5.08626e-06
85.7179	-1.53726e-05	-5.45173e-06
90	0	0
84.6168	4.07577e-06	-3.42743e-06
46.6418	7.94645e-05	1.10821e-05
75.0795	-5.0509e-05	-7.61915e-05
72.5872	-8.75895e-05	3.40583e-05
58	-0.000326404	0.000299528
47.8189	8.13889e-05	4.87603e-05
80.3571	-0.00019392	8.70151e-05
77.7778	5.33149e-05	-4.07102e-05
63.4453	-1.15924e-05	-1.2928e-05
75.2296	9.0718e-06	-3.15747e-05
61.1705	-3.5043e-05	-3.61893e-05
79.5078	-1.5147e-05	-9.51678e-06
83.3755	-3.1488e-05	-2.43631e-05
89.2143	0	0
78.7147	-1.62281e-05	-4.96532e-06
87.619	0	0
42.3477	0.000124297	-1.44989e-05
88.9592	1.91349e-06	1.24861e-06
89.8387	0	0
59.8198	-0.000114428	0.00022941
41.9444	0	0
89.0019	1.59978e-06	1.41362e-07
87.6875	0	0
28.7089	-4.52823e-05	-3.96286e-05
66.7662	1.6048e-06	-2.42562e-06
72.973	-0.000325521	0
78.332	-4.37994e-05	-5.41735e-06
90	0	0
21.8022	-7.3172e-06	-2.58145e-05
88.6957	0	0
90	0	0
23.2534	1.16822e-05	4.5236e-05
88.6364	0	0
83.4803	-3.28016e-05	3.01159e-06
71.7379	0.00537109	-0.0010376
77.3333	0	0
58.4171	-5.31793e-05	1.5305e-05
87.7778	0	0
13.8226	3.52367e-05	2.86535e-05
80.3008	9.61578e-06	-2.73098e-05
85.3333	0	0
24.5679	3.35819e-05	-8.87929e-06
100	0	0
39.6398	-5.83153e-05	3.34437e-05
90	0	0
45.8361	1.57156e-05	2.2766e-05
38.7219	-7.18789e-06	-1.03849e-05
57.9874	1.01488e-05	-1.55873e-05
100	0	0
88.8889	0	0
63.7611	-2.01555e-06	-6.7027e-06
6.29428	6.15828e-05	5.47541e-06
84.6154	0	0
50	0	0
86.2963	0	0
24.8412	1.2433e-06	-1.44291e-06
90	0	0
89.5413	0	0
72.1709	-4.51093e-05	-3.47815e-05
89	0	0
84.5	0	0
58.7351	1.94958e-05	-5.55823e-07
59.7794	-2.71758e-05	-7.00326e-05
77.018	-8.68876e-05	-5.39443e-05
5.60266	1.75619e-05	3.00203e-05
89.7222	0	0
75.5456	5.64107e-06	-1.1458e-06
88.4	0	0
86.6667	0	0
46.2268	-7.25786e-05	2.94609e-05
86.129	0	0
76.9714	-1.04136e-05	1.40662e-06
59.5551	1.29769e-05	-2.40868e-05
65.1994	-2.06091e-05	3.19477e-06
88.8889	0	0
9.48418	-6.84805e-06	-2.77078e-06
89.3548	0	0
90	0	0
84.8718	0	0
64	0	0
90	0	0
69.6786	-3.23645e-06	-1.59142e-05
87	0	0
87.1875	0	0
76.1256	2.2963e-06	1.25484e-05
52.1675	3.72993e-05	3.39084e-05
89.2	0	0
68.8048	-3.99841e-05	-1.36426e-05
89.4737	0	0
87.6	0	0
0.819136	-1.2185e-06	-8.87425e-07
89.2157	0	0
49.5035	1.76752e-05	-2.7598e-05
89.5238	0	0
89.4595	0	0
85.9259	0	0
48.9752	3.86672e-06	-2.81311e-06
91.25	-0.00135019	0.000848745
90	0	0
86.0465	2.22707e-05	-3.45681e-05
88.523	7.84692e-05	-0.000100239
79.3427	-4.30366e-05	2.17035e-05
73.3883	2.8069e-05	-2.23816e-05
88.1818	0	0
87.8947	0	0
90	0	0
90	0	0
24.6369	2.14105e-05	1.17391e-05
81.5142	-8.34085e-06	-3.12517e-05
55.7143	0	0
90	0	0
97.3659	0	0
4.18613	0.000129999	0.000135384
81.3333	0	0
29.8227	-0.000488281	0.000610352
52.2186	-5.9136e-06	2.50207e-05
86.1964	-3.72928e-05	4.22707e-05
40.9839	-1.41051e-05	1.10985e-05
85	0	0
41.9815	1.77837e-05	-4.64778e-05
64.0944	3.14438e-05	2.34903e-05
89.0196	0	0
79.2612	1.50521e-05	-2.13162e-05
79.4082	-2.22443e-05	-1.73933e-05
86.3636	0	0
68	0	0
67.5256	1.92873e-05	8.23479e-06
81.8182	0	0
87.2222	0	0
86.7768	5.67462e-06	2.95818e-05
51.1946	-3.53255e-05	1.70929e-06
87	8.85693e-06	1.72314e-05
88.9286	0	0
74.2439	-9.74133e-06	4.56998e-06
50.9834	1.77885e-05	-1.46659e-05
50.8166	5.04312e-05	-7.18109e-06
72.3718	-8.23737e-05	6.73503e-05
88.8889	0	0
66.6729	1.84705e-05	6.44368e-06
80.7396	-5.89305e-05	-7.36631e-05
86.5094	0	0
83.8462	0	0
52.6525	-3.84125e-05	-5.76022e-06
71.5454	2.55855e-08	-5.51586e-06
83.8725	-1.79515e-06	-1.52588e-05
90	0	0
89.0323	0	0
84.7059	0	0
48.9102	-3.95312e-07	1.91695e-05
3.41427	1.33499e-05	-1.55374e-05
89.0909	0	0
90	0	0
83.9655	0	0
76.3333	0	0
88.4615	0	0
62.2607	-3.01358e-05	1.85262e-05
80.2416	-8.51109e-06	-1.88334e-05
49.1009	-2.01022e-05	-2.79386e-05
69.5307	7.53336e-06	-4.17653e-07
70	0	0
41.7913	1.35582e-05	-2.3124e-07
54.5582	1.57097e-05	5.00646e-06
85.5556	0	0
87.7778	0	0
65.238	-4.00172e-05	8.68108e-05
67.8947	0	0
83.1818	0.000175343	-0.000172007
87.6406	3.84027e-06	6.90484e-09
85	0	0
62.2222	0	0
77.1235	5.58211e-05	-0.000155602
91.3621	1.26825e-05	8.28191e-06
89.7059	0	0
75.6649	-9.36582e-05	6.66904e-07
98.625	0	0
85.8065	0	0
65.8066	-0.000128677	-6.56016e-05
88.9189	0	0
88.1465	2.48323e-05	-9.01051e-05
26.1804	-1.39593e-05	-1.81849e-05
20.0701	0.000105301	4.69053e-05
51.4826	-3.42741e-05	9.15368e-05
66.3762	-3.28352e-05	-1.88332e-05
67.0384	-6.43358e-05	1.0715e-05
86.6058	-2.39941e-06	-9.86041e-08
85.4545	0	0
89.2896	-3.02985e-05	-3.43255e-05
85.8333	0	0
60	0	0
79.0714	-7.15931e-05	4.18819e-05
71.2859	-2.74393e-06	2.49741e-05
72.369	-6.03384e-05	-2.31448e-05
89.3023	0	0
84.4	0	0
88.8462	0	0
88.5366	0	0
85	0	0
85.7373	-0.000341797	-0.000195313
49.5003	3.9259e-06	-4.76398e-06
38.468	1.58226e-05	1.40336e-05
59.9482	5.0048e-05	-9.59485e-05
45.3257	-4.80355e-05	4.38958e-05
61.8115	1.33342e-05	1.48043e-05
99.4737	-3.12608e-21	1.367e-06
55.2939	3.69738e-05	-1.28691e-05
88.0488	0	0
84.3137	-0.000210859	0.000211018
89.6552	0	0
80.7888	-7.62939e-06	9.15527e-05
82.3077	0	0
85.6324	2.11276e-05	0.00015024
86.6667	0	0
90	0	0
84.6154	0	0
82.2882	-3.30917e-05	-2.04251e-06
86.6306	-7.22422e-05	8.27367e-05
89.1248	1.34831e-06	-1.19303e-06
40.2026	-1.62238e-06	5.57375e-05
12.0329	4.22962e-05	-2.19002e-05
89	0	0
66.0077	-1.52862e-06	-1.30367e-06
39.7797	7.93865e-05	9.96239e-07
85	0	0
54.3774	-4.83288e-06	-5.94344e-06
85.3846	0	0
90	0	0
88.6842	0	0
61.9602	2.39816e-05	5.78883e-06
16.25	0	0
84.8148	0	0
86	0	0
83.8462	0	0
89.4286	0	0
37.5893	1.07212e-05	0.000472096
31.4896	-7.72355e-07	-3.78341e-05
90.8726	2.93671e-05	-7.63049e-05
14.6849	8.60844e-06	5.32108e-06
50	0	0
70.1469	-1.39322e-05	4.37631e-05
29.9345	0.000102033	3.26023e-05
89.4118	0	0
82.0355	-4.93588e-05	-4.38957e-05
87.7778	0	0
11.5789	0	0
47.5737	4.78543e-05	5.584e-05
88	0	0
49.6238	2.0278e-05	3.07408e-06
90	0	0
88.6957	0	0
62.3256	-0.000261364	0.000218218
71.6195	1.6495e-05	-8.56974e-06
68.5808	5.01806e-05	-4.59747e-05
78.3631	-1.85582e-05	-7.58662e-05
52.5091	-4.57316e-05	5.68983e-05
50.4546	3.15194e-06	2.38968e-06
49.993	-2.88078e-07	-5.29275e-06
75.9316	-7.21713e-06	-1.60588e-05
88.75	0	0
90	0	0
64.0139	7.83225e-06	-5.81793e-06
75.3092	2.15775e-05	1.16734e-05
90	0	0
86.2606	-3.7682e-05	5.73854e-05
50.4768	3.6503e-06	1.67874e-05
58.0973	-6.00928e-06	4.98092e-06
81.4535	-7.62939e-06	0.000244141
25.568	1.12104e-05	-1.89729e-05
89	0	0
56.7532	4.04372e-06	-1.0937e-05
86.9833	-7.6976e-05	-1.17728e-06
31.5513	5.35228e-05	-2.84913e-05
3.88603	6.31552e-06	6.4609e-06
62.8024	-4.88805e-06	-2.85414e-06
90	0	0
84.7619	0	0
88.4375	0	0
90	0	0
90	0	0
90	0	0
88.3341	-1.07694e-05	6.58785e-06
29.8242	3.09919e-05	-2.60942e-05
40.3732	4.40179e-05	-1.7573e-05
64.7822	1.06433e-05	1.10407e-05
63.6474	5.14516e-05	2.20528e-05
39.078	-7.32663e-05	2.26671e-05
85	0	0
89.6296	0	0
42.0407	1.33228e-06	2.12303e-05
88.0208	0	0
88.1481	0	0
36.25	0.000190234	-3.88796e-05
55.7692	0	0
87.7778	0	0
73.5659	4.66382e-07	1.68703e-05
50.9625	1.66089e-05	-1.22529e-05
17.0457	5.6433e-06	-3.06812e-05
38.4768	2.00115e-05	6.24889e-06
23.9541	-4.39238e-05	0.000119501
34.5816	-3.49827e-06	1.72553e-05
27.3636	0.00115068	-0.00237274
90	0	0
69.3939	0	0
77.4223	-3.11715e-05	9.8017e-06
43.2	0	0
87.6471	0	0
72.4065	7.46988e-06	-9.22645e-07
84.7619	-8.11342e-05	4.10527e-05
89.2308	0	0
39.945	-2.83311e-05	-2.33897e-06
100	0	0
84.1624	5.22384e-06	6.8834e-06
50.3802	-2.96775e-06	9.35738e-06
87.7778	0	0
45.6976	6.76465e-05	3.91931e-05
89.2308	0	0
88.5	0	0
69.4927	-4.13726e-05	-2.8691e-06
89.6429	0	0
53.708	-2.64079e-05	-1.12601e-05
71.1987	-0.000107863	0.000105426
54.7361	-2.18693e-05	3.47523e-05
74.1593	2.01203e-06	5.65015e-06
88.8235	0	0
39.3491	-7.45954e-06	-3.4041e-06
90	0	0
82.5	0	0
46.5348	-2.11277e-05	1.10897e-05
88.2456	0	0
55.3494	-4.08644e-05	2.14965e-06
84.6049	3.37849e-06	-9.95115e-06
88.5714	0	0
57.6431	1.75055e-05	1.02248e-06
88.9796	0	0
7.7919	-6.22057e-06	-7.48045e-06
80.2443	1.4434e-05	-2.53774e-05
88.5738	-1.48349e-06	1.18679e-05
85.7627	0	0
81.1111	0	0
89	0	0
88.0952	0	0
59.3569	7.60493e-06	-2.90278e-05
82.3684	0	0
70	0	0
90	0	0
85.3571	0	0
44.4953	5.67392e-06	-1.92019e-06
80.9598	-5.71078e-05	-0.000118155
100	0	0
86.2857	0	0
85.368	-3.05176e-05	-6.10352e-05
41.9249	-2.59273e-05	1.78099e-05
88.5312	-0.000488281	1.52588e-05
86.5854	0	0
49.2219	1.12252e-05	4.96971e-06
15.2286	-7.45716e-06	3.59464e-05
88.7234	0	0
86.5278	0	0
47.0686	-5.3442e-06	-1.01734e-05
90	0	0
90	0	0
84.7059	0	0
46.9025	1.44342e-05	2.54863e-06
83.6947	4.26014e-05	-2.02153e-05
90	0	0
79.6744	-0.000874453	0.00102604
88.8889	0	0
52.3775	2.09816e-06	-1.00715e-05
90	0	0
77.135	-7.08838e-05	-3.25891e-05
57.7533	-5.39247e-05	0.000146133
91.4014	7.68615e-06	5.02977e-06
37.5962	1.24771e-05	1.42938e-05
89.3103	0	0
43.8785	-4.17383e-05	-8.43515e-06
68.366	-0	7.62939e-06
85.6825	-6.93836e-05	2.08516e-05
58.6264	-8.3319e-06	-2.84875e-06
